"","cluster","Mean.of.log.T0","Mean.of.log.T1","Mean.of.log.T2","Mean.of.log.T3","Mean.of.log.T4","Mean.of.log.T5","Mean.of.log.T6","Mean.of.log.T7","Mean.of.log.T8","Mean.of.log.T9","Mean.of.log.T10","Mean.of.log.T11","isClusterMember","maxMembership","membership.of.cluster.1","membership.of.cluster.2","membership.of.cluster.3","membership.of.cluster.4"
"ENSG00000126261",1,-0.4946932,-0.4231952,-0.6939958,1.623132,-0.743623,-0.5102297,1.530117,-0.4551246,-0.640784,1.786126,-0.5875134,-0.390216,TRUE,0.9998441,0.9998441,7.152615e-08,8.764218e-05,6.821732e-05
"ENSG00000154144",1,-0.1649345,-0.9877328,-0.7523234,1.556419,-0.5132533,-0.5228154,1.440944,-0.574088,-0.3517697,1.857088,-0.5483614,-0.4391719,TRUE,0.9998441,0.9998441,1.745057e-08,7.326577e-05,8.263562e-05
"ENSG00000132768",1,-0.1045416,-0.8131172,-0.7510839,1.54045,-0.6586482,-0.6860895,1.419112,-0.5459978,-0.3914111,1.895936,-0.5454124,-0.3591955,TRUE,0.9998455,0.9998455,1.705598e-08,6.5576e-05,8.88879e-05
"ENSG00000152404",1,-0.5097708,-0.5673424,-0.5820782,1.610128,-0.5679576,-0.5623676,1.674877,-0.5378017,-0.5379228,1.688281,-0.561609,-0.5464361,TRUE,0.9998456,0.9998456,1.601401e-07,0.0001054541,4.876323e-05
"ENSG00000005469",1,-0.6797862,-0.6182305,-0.4787832,1.316411,-0.6836279,-0.5893101,1.783736,-0.4201856,-0.5809004,1.816088,-0.505217,-0.3601946,TRUE,0.9998488,0.9998488,2.723674e-09,0.0001310444,2.01305e-05
"ENSG00000075290",1,-0.5134749,-0.5422303,-0.6245242,1.313736,-0.5897719,-0.4372551,1.846773,-0.5499583,-0.5473907,1.770748,-0.6106995,-0.5159532,TRUE,0.999849,0.999849,9.161136e-09,0.0001339052,1.71206e-05
"ENSG00000103356",1,-0.4107475,-0.6671284,-0.6772744,1.632457,-0.602739,-0.4481236,1.54084,-0.4815671,-0.4928942,1.777989,-0.6229066,-0.547906,TRUE,0.9998492,0.9998492,3.636672e-07,8.529594e-05,6.518539e-05
"ENSG00000112697",1,-0.1754078,-0.7149423,-1.090496,1.522407,-0.3586581,-0.5086132,1.434099,-0.4576343,-0.2831919,1.837499,-0.8424339,-0.3626274,TRUE,0.9998495,0.9998495,4.598691e-09,7.751267e-05,7.30248e-05
"ENSG00000034510",1,-0.3889357,-0.6471647,-0.6694294,1.625152,-0.5921061,-0.5649334,1.579851,-0.5008104,-0.4783476,1.752496,-0.5865089,-0.5292633,TRUE,0.9998496,0.9998496,3.760512e-07,8.822895e-05,6.178905e-05
"ENSG00000176340",1,-0.373299,-0.7530677,-0.6091332,1.612496,-0.649422,-0.6764602,1.572216,-0.3691511,-0.5143009,1.75396,-0.4889299,-0.5049084,TRUE,0.9998516,0.9998516,6.644437e-08,8.890236e-05,5.945973e-05
"ENSG00000152348",2,0.8049261,0.6093086,0.6372128,-1.511705,0.2319911,-0.2612803,-2.020659,-0.23426,0.3613803,-0.691221,1.404415,0.6698919,TRUE,0.9998536,8.950838e-06,0.9998536,2.121269e-05,0.0001161942
"ENSG00000108179",1,-0.4970671,-0.5510182,-0.7318756,1.575658,-1.000613,-0.1778896,1.362148,-0.4000054,-0.6240218,1.90364,-0.4450789,-0.4138769,TRUE,0.9998563,0.9998563,2.932284e-09,5.437478e-05,8.93382e-05
"ENSG00000030066",1,-0.2665793,-0.7859819,-0.7224806,1.574828,-0.6057985,-0.5611542,1.510344,-0.5349779,-0.4020439,1.829872,-0.5990429,-0.436985,TRUE,0.9998568,0.9998568,1.163849e-07,7.672336e-05,6.64008e-05
"ENSG00000050405",2,0.4941477,0.765972,0.5320319,-1.622821,-0.4605652,0.7190743,-1.802326,0.6085358,0.1074682,-1.130705,0.8109971,0.9781903,TRUE,0.9998577,1.412663e-05,0.9998577,3.230127e-05,9.587235e-05
"ENSG00000185024",2,0.6831259,0.483135,0.4485828,-0.480956,0.5153444,0.612991,-1.770276,0.2016406,0.5920648,-2.279731,0.5666322,0.4274471,TRUE,0.9998583,1.103797e-05,0.9998583,3.039432e-05,0.000100288
"ENSG00000167967",2,0.8070312,0.3713106,0.3302364,-1.628022,0.5063485,0.7231706,-1.78484,0.4058015,0.6720755,-1.495118,0.4075683,0.6844361,TRUE,0.999859,2.34382e-05,0.999859,4.115109e-05,7.644952e-05
"ENSG00000213020",1,-0.5485663,-0.704897,-0.5084267,1.657846,-0.2991978,-0.697235,1.754602,-0.5959492,-0.3745899,1.522142,-0.5738844,-0.6318439,TRUE,0.9998592,0.9998592,1.749083e-09,0.0001217957,1.900278e-05
"ENSG00000105339",2,0.3287599,0.5661697,0.5923669,-1.49914,0.4137296,0.7824418,-1.956747,0.4394779,0.4989708,-1.447178,0.6835636,0.5975848,TRUE,0.9998615,2.073632e-05,0.9998615,3.779796e-05,7.996223e-05
"ENSG00000102996",2,0.7680801,0.505669,0.3226864,-1.593574,0.3887745,0.7003387,-1.805135,0.3806388,0.6792126,-1.516034,0.4789364,0.6904063,TRUE,0.9998615,2.326999e-05,0.9998615,4.037177e-05,7.481152e-05
"ENSG00000185950",2,1.367615,0.4473088,-0.5636183,-1.554567,0.9067086,0.691631,-1.417951,0.3966486,0.8312807,-1.270072,-0.3697568,0.5347715,TRUE,0.999862,1.160249e-05,0.999862,3.356573e-05,9.282226e-05
"ENSG00000182405",1,-0.5204253,-0.5777676,-0.6088201,1.771408,-0.5604022,-0.4918002,1.819647,-0.5661111,-0.5142934,1.351401,-0.5378157,-0.565021,TRUE,0.9998622,0.9998622,1.235286e-09,0.0001251004,1.269795e-05
"ENSG00000157764",2,1.404951,0.6194776,0.1452105,-1.612545,0.06321445,0.9300857,-1.964933,0.4680386,0.2613146,-0.9003026,0.3968296,0.1886588,TRUE,0.9998639,1.368322e-05,0.9998639,2.891218e-05,9.350727e-05
"ENSG00000197714",1,-0.4255515,-0.8357217,-0.3240745,1.589262,-0.6598492,-0.5935716,1.573927,-0.5552192,-0.5782505,1.758543,-0.3353936,-0.6141001,TRUE,0.9998642,0.9998642,5.404612e-09,8.520498e-05,5.059676e-05
"ENSG00000281526",1,-0.4118196,-0.7665434,-0.5096603,1.304042,-0.5267129,-0.5950629,1.343983,-0.6158897,-0.4753581,2.187479,-0.5614707,-0.3729867,TRUE,0.9998645,0.9998645,3.676293e-09,4.926964e-05,8.619416e-05
"ENSG00000124795",1,-0.2827717,-0.6818204,-0.8048779,1.60704,-0.5862699,-0.4938391,1.535914,-0.4976751,-0.4289299,1.781645,-0.6541601,-0.494255,TRUE,0.9998646,0.9998646,1.680708e-07,7.669257e-05,5.853142e-05
"ENSG00000160058",1,-0.3563892,-0.5700523,-0.7498733,1.692531,-0.5448833,-0.6766017,1.285117,-0.4460234,-0.4277684,1.91836,-0.6638426,-0.4605735,TRUE,0.9998658,0.9998658,2.273162e-08,4.339768e-05,9.081215e-05
"ENSG00000170417",1,-0.5483256,-0.6260811,-0.5272867,1.447846,-0.6875733,-0.2171314,1.758001,-0.8905431,-0.5942233,1.688806,-0.4298132,-0.3736741,TRUE,0.9998662,0.9998662,1.033282e-09,0.000114816,1.89504e-05
"ENSG00000108389",1,-0.5864566,-0.7452501,-0.5599131,1.559638,-0.6511395,-0.6380431,1.434982,-0.5462516,-0.45773,1.920831,-0.3635083,-0.3671588,TRUE,0.9998665,0.9998665,1.917959e-08,5.980693e-05,7.370811e-05
"ENSG00000178999",1,-0.1759934,-0.8142413,-0.8415779,1.556229,-0.6844764,-0.300317,1.36291,-0.6000789,-0.3455812,1.922662,-0.5605995,-0.5189347,TRUE,0.9998665,0.9998665,1.275508e-08,5.325985e-05,8.023953e-05
"ENSG00000162664",2,0.8357656,0.2807265,0.3439411,-1.750341,0.5379722,0.6026208,-1.665156,0.3315753,0.728895,-1.485234,0.6056865,0.6335479,TRUE,0.9998672,2.193158e-05,0.9998672,3.962557e-05,7.124622e-05
"ENSG00000141376",2,0.4771836,0.6651477,0.3548843,-1.673369,0.5283457,0.8690596,-1.727256,0.309894,0.5526019,-1.511667,0.4507315,0.7044438,TRUE,0.9998688,2.131051e-05,0.9998688,3.884019e-05,7.100971e-05
"ENSG00000153814",2,0.577435,0.5803724,0.3811209,-1.670183,0.4505569,0.8865041,-1.66038,0.5128105,0.6169436,-1.594794,0.3194312,0.600183,TRUE,0.9998705,2.103807e-05,0.9998705,3.910722e-05,6.932826e-05
"ENSG00000102931",1,-0.2293051,-0.5504047,-0.6071851,1.596283,-0.4946743,-0.998477,1.502301,-0.7191759,-0.38104,1.778582,-0.4722575,-0.4246469,TRUE,0.9998732,0.9998732,2.460292e-09,6.478368e-05,6.197242e-05
"ENSG00000166949",2,0.2251333,0.593141,0.6372754,-1.675804,0.1767513,0.6653991,-1.620412,0.4265053,0.4319821,-1.559785,0.7135185,0.9862944,TRUE,0.999876,1.722715e-05,0.999876,3.566757e-05,7.114727e-05
"ENSG00000138615",1,-0.5349422,-0.4341608,-0.6264724,1.731976,-0.7874324,-0.3894016,1.422715,-0.5663644,-0.6266247,1.774206,-0.5589912,-0.4045073,TRUE,0.9998775,0.9998775,2.202147e-08,5.427402e-05,6.817601e-05
"ENSG00000278637",1,-0.5198023,-0.5565571,-0.767062,1.520291,-0.5804822,-0.7733503,1.640228,-0.6198746,0.02875288,1.704911,-0.6462055,-0.4308483,TRUE,0.9998781,0.9998781,1.791741e-09,9.23216e-05,2.960506e-05
"ENSG00000131462",1,-0.3862895,-0.666204,-0.669031,1.609013,-0.6047275,-0.5653551,1.56227,-0.4977773,-0.4801521,1.782264,-0.5742817,-0.5097293,TRUE,0.9998785,0.9998785,2.578095e-07,6.978442e-05,5.145595e-05
"ENSG00000135334",1,-0.2231686,-0.545492,-0.5872921,1.589112,-0.6559657,-0.6356363,1.529175,-0.4418054,-0.6349224,1.805659,-0.4744892,-0.7251752,TRUE,0.9998789,0.9998789,1.356466e-08,7.074801e-05,5.032842e-05
"ENSG00000168237",2,0.9584695,0.7865019,-0.1176421,-1.920501,0.792755,0.414074,-1.322205,0.5293783,0.9952772,-1.359559,-0.05658739,0.3000384,TRUE,0.9998798,1.341042e-05,0.9998798,3.574502e-05,7.103776e-05
"ENSG00000153391",1,-0.4008873,-0.6001717,-0.5371816,1.816897,-0.5311108,-0.6130789,1.770247,-0.571253,-0.5559588,1.349181,-0.5030458,-0.6236366,TRUE,0.9998804,0.9998804,6.695621e-10,0.0001052732,1.434448e-05
"ENSG00000162244",1,-0.3778641,-0.7995796,-0.6907708,1.628236,-0.523305,-0.532528,1.553382,-0.4654478,-0.4270984,1.756909,-0.6056512,-0.5162822,TRUE,0.999881,0.999881,1.241767e-07,6.941324e-05,4.943384e-05
"ENSG00000166260",1,-0.159679,-0.7836558,-0.7009551,1.54151,-0.5300275,-0.6094658,1.399841,-0.5984008,-0.3570805,1.930379,-0.4486105,-0.6838551,TRUE,0.9998822,0.9998822,8.874944e-09,5.131568e-05,6.651439e-05
"ENSG00000187522",1,-0.3257933,-0.7241008,-0.7499496,1.663133,-0.540272,-0.5457258,1.459788,-0.4684772,-0.3948737,1.802157,-0.6422069,-0.5336789,TRUE,0.9998827,0.9998827,9.278989e-08,5.92862e-05,5.790989e-05
"ENSG00000141551",2,0.645609,0.3827223,0.2683363,-0.8630089,0.6215408,0.5864523,-0.7875916,0.1548632,0.6802363,-2.694181,0.4049584,0.6000632,TRUE,0.999883,7.734957e-06,0.999883,3.804897e-05,7.122008e-05
"ENSG00000114349",1,-0.5880919,-0.4600976,-0.5189063,1.344318,-0.6770968,-0.4118054,1.797829,-0.4806024,-0.5904077,1.787824,-0.5452075,-0.6577559,TRUE,0.9998833,0.9998833,1.761547e-09,0.0001045594,1.211935e-05
"ENSG00000167191",2,0.6180096,0.6305125,1.366773,-1.271323,0.8680173,-0.1421164,-1.708148,-0.2933429,0.5330598,-1.430701,0.7913415,0.03791773,TRUE,0.9998834,7.764998e-06,0.9998834,2.344889e-05,8.533875e-05
"ENSG00000282682",1,-0.3148589,-0.5871571,-0.7932816,1.701794,-0.5740879,-0.5329212,1.536571,-0.4588107,-0.4636028,1.694258,-0.727683,-0.48022,TRUE,0.9998835,0.9998835,9.80957e-08,6.671189e-05,4.969771e-05
"ENSG00000099139",2,0.02821048,-0.407263,0.9208492,-1.59149,0.5448513,1.420524,-1.522092,0.2437169,0.4766217,-1.286739,0.8954487,0.277362,TRUE,0.9998836,9.684338e-06,0.9998836,2.844764e-05,7.830786e-05
"ENSG00000228049",1,-0.03140325,-0.7571185,-0.7479211,1.544455,-0.6150314,-0.8095448,1.373028,-0.5301516,-0.3694894,1.916005,-0.4999973,-0.472831,TRUE,0.9998839,0.9998839,3.292985e-09,4.243134e-05,7.37139e-05
"ENSG00000124151",1,-0.4406123,-0.6768285,-0.6224454,1.557108,-0.7636953,-0.3420388,1.469191,-0.5998174,-0.5782053,1.892436,-0.4253818,-0.469711,TRUE,0.999884,0.999884,3.37556e-08,5.770392e-05,5.830568e-05
"ENSG00000149294",2,-0.09702754,0.9860525,0.880512,-1.757448,0.3450842,0.8039974,-1.443061,0.4534479,0.2966506,-1.555537,0.5751651,0.5121644,TRUE,0.9998842,1.291719e-05,0.9998842,3.389934e-05,6.89621e-05
"ENSG00000159363",2,0.6937311,0.4868029,0.4456504,-1.663332,0.3709348,0.652894,-1.768155,0.4516836,0.6193254,-1.513161,0.5979942,0.6256309,TRUE,0.9998862,1.932554e-05,0.9998862,3.370437e-05,6.080854e-05
"ENSG00000110422",1,-0.4748962,-0.5814268,-0.6037388,1.559377,-0.5458122,-0.5379704,1.668269,-0.6483146,-0.5124626,1.738697,-0.5406625,-0.5210586,TRUE,0.9998864,0.9998864,1.138327e-07,7.65899e-05,3.68583e-05
"ENSG00000164975",1,-0.410769,-0.6731733,-0.6698447,1.629883,-0.595665,-0.545159,1.570242,-0.4415677,-0.505141,1.755876,-0.5762032,-0.5384786,TRUE,0.9998866,0.9998866,1.940123e-07,6.674023e-05,4.645168e-05
"ENSG00000124587",1,-0.4602748,-0.6629392,-0.6084311,1.493094,-0.6376149,-0.6018813,1.938224,-0.5553362,-0.3586437,1.49559,-0.4611343,-0.5806523,TRUE,0.9998872,0.9998872,3.449595e-10,0.0001085389,4.306779e-06
"ENSG00000165688",2,0.6851751,0.6021257,0.2573818,-1.574429,0.5693823,0.8292383,-1.251562,0.3937481,0.432874,-2.023853,0.6475591,0.4323602,TRUE,0.9998881,1.514071e-05,0.9998881,3.605104e-05,6.071106e-05
"ENSG00000089327",1,-0.6323184,-0.36816,-0.6534646,1.889241,-0.8254949,-0.3218321,1.311946,-0.4520043,-0.5065457,1.691021,-0.5493998,-0.5829883,TRUE,0.999889,0.999889,1.628484e-09,3.52775e-05,7.573609e-05
"ENSG00000280807",1,-0.2951171,-0.8129216,-0.8727605,1.777504,-0.507944,-0.4692628,1.329715,-0.3265634,-0.2731469,1.749224,-0.6561278,-0.6425992,TRUE,0.9998891,0.9998891,5.633459e-09,4.259606e-05,6.832824e-05
"ENSG00000114166",1,-0.2291584,-0.7629406,-0.668766,1.596646,-0.6180901,-0.6175261,1.500425,-0.4828083,-0.3768334,1.816593,-0.5110892,-0.6464525,TRUE,0.9998892,0.9998892,2.967789e-08,6.030189e-05,5.047019e-05
"ENSG00000155849",2,-0.3026058,0.229948,1.192605,-1.471895,0.9497903,0.6136682,-1.591263,0.2747745,0.3564493,-1.340286,1.201781,-0.1129661,TRUE,0.9998895,7.478641e-06,0.9998895,2.488476e-05,7.813015e-05
"ENSG00000112079",1,-0.4970724,-0.4986211,-0.6360558,1.853088,-0.537942,-0.4920718,1.752472,-0.5375379,-0.5028427,1.327841,-0.6247632,-0.6064932,TRUE,0.9998912,0.9998912,6.622019e-10,9.572345e-05,1.307594e-05
"ENSG00000184445",1,-0.3598377,-0.6737654,-0.6862452,1.630126,-0.6247884,-0.5756175,1.517272,-0.4629291,-0.4875287,1.7976,-0.5824291,-0.4918578,TRUE,0.9998912,0.9998912,1.584244e-07,5.887852e-05,4.973338e-05
"ENSG00000079332",2,0.6864048,0.5271573,-0.1205275,-1.446278,-0.01606066,1.818065,-1.657419,-0.3291745,0.7112098,-1.008483,0.1807658,0.6543403,TRUE,0.9998914,7.704905e-06,0.9998914,2.128952e-05,7.965039e-05
"ENSG00000129932",2,0.8082456,0.507736,0.4112995,-1.730523,0.3856196,0.6500798,-1.743536,0.3846173,0.5802803,-1.452666,0.612365,0.586481,TRUE,0.9998935,1.790175e-05,0.9998935,3.152043e-05,5.711411e-05
"ENSG00000130811",2,0.4603064,0.7519733,-0.09952013,-1.463163,0.1371266,1.744835,-1.513657,0.8770561,0.5140578,-1.287688,0.03553923,-0.1568651,TRUE,0.9998937,8.016912e-06,0.9998937,2.574255e-05,7.256778e-05
"ENSG00000132275",1,-0.3578963,-0.6860323,-0.6535754,1.627512,-0.6062806,-0.5815995,1.516002,-0.5127575,-0.4651872,1.80338,-0.57826,-0.5053052,TRUE,0.9998959,0.9998959,1.492344e-07,5.614967e-05,4.783955e-05
"ENSG00000149273",2,0.5449157,0.08325155,0.2049987,-1.344189,0.3606071,1.574177,-1.909748,0.1238824,0.6252035,-1.234917,0.7929922,0.1788262,TRUE,0.9998959,1.003516e-05,0.9998959,2.285513e-05,7.120496e-05
"ENSG00000181938",1,0.03838221,-0.7622422,-0.9004276,1.533779,-0.6400909,-0.4829984,1.358169,-0.5375321,-0.3800748,1.912083,-0.6888256,-0.4502215,TRUE,0.9998976,0.9998976,3.055762e-09,3.853632e-05,6.385639e-05
"ENSG00000166887",1,-0.1255464,-0.7815485,-0.8318305,1.396028,-0.8141958,-0.6148747,1.51097,-0.2288086,-0.3421721,1.911483,-0.5765053,-0.5029989,TRUE,0.9998987,0.9998987,2.505192e-09,5.99909e-05,4.134892e-05
"ENSG00000087074",1,-0.402334,-0.4073217,-0.9243858,1.589088,-0.4306271,-0.7673096,1.522385,-0.5177239,-0.3312883,1.742893,-0.8600559,-0.2133195,TRUE,0.9998989,0.9998989,2.36769e-09,6.044228e-05,4.065849e-05
"ENSG00000171150",2,0.8751559,0.2732584,-0.1229521,-1.615564,0.6983729,1.470441,-1.741385,0.02603836,0.748325,-1.079911,0.146259,0.3219603,TRUE,0.9999005,9.904086e-06,0.9999005,2.337214e-05,6.618435e-05
"ENSG00000166323",1,-0.4047795,-0.5611475,-0.6826985,1.66398,-0.6186595,-0.5859268,1.55822,-0.4879946,-0.498991,1.73677,-0.5977195,-0.521052,TRUE,0.9999007,0.9999007,1.51139e-07,5.731619e-05,4.185308e-05
"ENSG00000196072",1,-0.4711025,-0.6203952,-0.6312433,1.68998,-0.6313914,-0.5650731,1.580901,-0.5250425,-0.5044822,1.69245,-0.5853782,-0.4292231,TRUE,0.9999007,0.9999007,1.619016e-07,5.820639e-05,4.093217e-05
"ENSG00000147454",2,0.5400082,0.7771448,0.552817,-1.967115,0.6216948,0.4903484,-1.208722,0.302922,0.5479124,-1.696806,0.6416043,0.3981913,TRUE,0.999902,1.338808e-05,0.999902,3.212715e-05,5.247886e-05
"ENSG00000137210",1,-0.3259883,-0.71937,-0.6755943,1.606274,-0.5974662,-0.5613605,1.549911,-0.5721816,-0.4694988,1.786961,-0.5455274,-0.4761591,TRUE,0.9999031,0.9999031,1.310955e-07,5.450473e-05,4.229353e-05
"ENSG00000173207",1,-0.3634756,-0.6529914,-0.6797364,1.657746,-0.6112884,-0.5440395,1.548548,-0.4891972,-0.5168091,1.74807,-0.5488021,-0.5480248,TRUE,0.9999041,0.9999041,1.425037e-07,5.448462e-05,4.128996e-05
"ENSG00000101079",1,-0.4356244,-0.6784725,-0.6576712,1.566701,-0.600809,-0.5348489,1.67326,-0.4610731,-0.4631697,1.718503,-0.5435918,-0.5832042,TRUE,0.9999043,0.9999043,9.365071e-08,6.574016e-05,2.986328e-05
"ENSG00000172731",1,-0.05910411,-0.5219819,-0.9251753,1.494618,-0.5385719,-0.3297215,1.484234,-0.7914206,-0.4035505,1.835679,-0.8444779,-0.4005275,TRUE,0.9999043,0.9999043,2.14031e-09,5.296652e-05,4.269246e-05
"ENSG00000257365",1,-0.2492915,-0.6241772,-0.7729264,1.633768,-0.6827071,-0.4813478,1.401171,-0.5962974,-0.5044056,1.862108,-0.6619836,-0.3239094,TRUE,0.9999047,0.9999047,3.183399e-08,4.007183e-05,5.520383e-05
"ENSG00000120647",1,-0.4664,-0.6083647,-0.6216544,1.609079,-0.5809062,-0.5594552,1.617979,-0.5231217,-0.5245455,1.74085,-0.5746513,-0.5088094,TRUE,0.9999097,0.9999097,1.548189e-07,5.624509e-05,3.390091e-05
"ENSG00000144744",1,-0.6375612,-0.4883143,-0.738469,1.573031,-0.9771196,-0.2133251,1.486361,-0.5965235,-0.3948939,1.793296,-0.5941108,-0.2123712,TRUE,0.9999105,0.9999105,1.458528e-09,4.810581e-05,4.142556e-05
"ENSG00000044574",1,-0.3867456,-0.7941245,-0.6978125,1.627184,-0.5263725,-0.5720732,1.528382,-0.4253252,-0.441315,1.78071,-0.573293,-0.5192144,TRUE,0.9999109,0.9999109,6.095435e-08,5.039166e-05,3.860974e-05
"ENSG00000138035",1,-0.380656,-0.6441087,-0.6871729,1.626362,-0.6208658,-0.5381647,1.540583,-0.5212541,-0.4941399,1.785198,-0.5760164,-0.4897638,TRUE,0.9999121,0.9999121,1.794166e-07,4.888216e-05,3.88585e-05
"ENSG00000165732",1,-0.3189115,-0.6772926,-0.9370804,1.573178,-0.6341516,-0.1064885,1.541936,-0.4436235,-0.4319198,1.741562,-0.764775,-0.5424327,TRUE,0.9999122,0.9999122,4.765781e-09,5.764174e-05,3.011537e-05
"ENSG00000095539",1,-0.3595262,-0.2723657,-0.7298486,1.318277,-0.7310213,-0.5679448,1.708528,-0.659533,-0.4462209,1.85746,-0.7020845,-0.4157208,TRUE,0.9999122,0.9999122,1.763375e-09,7.118072e-05,1.656983e-05
"ENSG00000131779",1,-0.4766741,-0.6058255,-0.59381,1.632707,-0.5736598,-0.5593353,1.63001,-0.5609714,-0.5191853,1.70845,-0.5559186,-0.5257868,TRUE,0.9999124,0.9999124,1.11071e-07,5.589667e-05,3.162469e-05
"ENSG00000068383",2,0.6241003,0.6005738,0.5421661,-1.479134,0.4894082,0.6914684,-1.880749,0.3858852,0.5500002,-1.577999,0.6163715,0.4379076,TRUE,0.999913,1.335977e-05,0.999913,2.448415e-05,4.91337e-05
"ENSG00000104756",1,-0.3640272,-0.6929814,-0.7431193,1.57041,-0.6164535,-0.4981441,1.431496,-0.4294879,-0.4779214,1.917465,-0.547918,-0.5493177,TRUE,0.9999132,0.9999132,4.2639e-08,4.182295e-05,4.493194e-05
"ENSG00000276072",2,0.6975785,0.3528943,0.7978942,-1.578335,0.1441972,0.6833942,-1.808156,0.5410913,0.2993516,-1.427718,0.9959663,0.3018408,TRUE,0.9999135,1.079549e-05,0.9999135,2.268093e-05,5.301437e-05
"ENSG00000162236",1,-0.4072455,-0.6084129,-0.6083675,1.681621,-0.7610889,-0.5622306,1.409224,-0.5809603,-0.5156874,1.840207,-0.4709804,-0.4160781,TRUE,0.9999142,0.9999142,2.750241e-08,3.583567e-05,4.992895e-05
"ENSG00000115484",1,-0.5727795,-0.5323125,-1.002573,1.575038,-0.4280154,-0.1939814,1.456384,-0.5260454,-0.3657898,1.807191,-0.8765478,-0.3405685,TRUE,0.9999143,0.9999143,2.09447e-09,4.877629e-05,3.694448e-05
"ENSG00000128185",1,-0.3891043,-0.7278082,-0.6349268,1.658195,-0.588299,-0.5808489,1.514282,-0.5166071,-0.5002096,1.775465,-0.5759907,-0.4341477,TRUE,0.9999144,0.9999144,1.012682e-07,4.555483e-05,3.991253e-05
"ENSG00000092841",1,-0.5069131,-0.7045875,-0.8299206,1.581827,-0.5910481,-0.4189934,1.524385,-0.3763879,-0.4265428,1.819252,-0.543611,-0.5274589,TRUE,0.9999174,0.9999174,4.087813e-08,4.814112e-05,3.439689e-05
"ENSG00000163867",1,-0.2597613,-0.7004324,-0.7466292,1.550273,-0.7165852,-0.5436951,1.489242,-0.5349787,-0.430954,1.869476,-0.5623694,-0.4135857,TRUE,0.9999179,0.9999179,3.903068e-08,4.219272e-05,3.990982e-05
"ENSG00000174672",2,0.1941752,0.9213679,0.4762555,-1.718385,0.3201034,1.39919,-1.299475,0.7412322,0.4767538,-1.433351,0.3797729,-0.4576388,TRUE,0.9999195,6.580313e-06,0.9999195,2.335092e-05,5.061088e-05
"ENSG00000236625",1,-0.75679,-0.3184763,-0.6297751,1.590498,-0.8002426,-0.3800113,1.594245,-0.522149,-0.6289642,1.729314,-0.5597232,-0.3179251,TRUE,0.9999208,0.9999208,1.360672e-09,5.48641e-05,2.429657e-05
"ENSG00000187581",1,-0.6117919,-0.5185803,-0.7191522,1.666085,-0.6503011,-0.1504787,1.607957,-0.7825055,-0.4350914,1.622926,-0.6985306,-0.3305357,TRUE,0.999921,0.999921,2.261733e-09,5.585702e-05,2.31599e-05
"ENSG00000204822",1,-0.2881308,-0.6603705,-0.8073333,1.618632,-0.5090608,-0.321457,1.521349,-0.5021933,-0.5307246,1.772399,-0.7485956,-0.5445137,TRUE,0.9999213,0.9999213,2.85812e-08,4.604916e-05,3.266653e-05
"ENSG00000176919",1,-0.7243456,-0.4729876,-0.5920525,1.810771,-0.7365897,-0.348375,1.685385,-0.5348396,-0.5230906,1.430825,-0.5870315,-0.4076686,TRUE,0.9999214,0.9999214,5.296219e-10,6.425731e-05,1.438156e-05
"ENSG00000101197",1,-0.7371287,-0.3212895,-0.6782019,1.595014,-0.6166746,-0.4148218,1.638004,-0.4647863,-0.6333595,1.696283,-0.6964288,-0.3666105,TRUE,0.9999218,0.9999218,2.372474e-09,5.873913e-05,1.946183e-05
"ENSG00000135108",2,0.7481693,0.5609851,0.629501,-1.700308,0.5937485,0.3792678,-1.665136,0.3865473,0.5581522,-1.571025,0.7085474,0.3715503,TRUE,0.9999225,1.139797e-05,0.9999225,2.266589e-05,4.338882e-05
"ENSG00000121297",1,-0.5979809,-0.6101533,-0.3793952,1.725785,-0.6061715,-0.6537839,1.668071,-0.4465668,-0.6284895,1.560629,-0.4524053,-0.5795386,TRUE,0.9999229,0.9999229,1.143882e-09,5.943588e-05,1.764617e-05
"ENSG00000111877",1,-0.4334114,-0.5213257,-0.8135541,1.547212,-0.6427626,-0.3618056,1.518328,-0.6723236,-0.394236,1.827804,-0.783466,-0.2704581,TRUE,0.999923,0.999923,1.464882e-08,4.375889e-05,3.325846e-05
"ENSG00000100350",1,-0.5078095,-0.5631112,-0.5916048,1.671955,-0.5893694,-0.4128865,1.797093,-0.6230674,-0.5421319,1.487932,-0.540024,-0.586976,TRUE,0.9999237,0.9999237,2.863159e-09,6.617719e-05,1.007194e-05
"ENSG00000274997",1,-0.4382698,-0.6684727,-0.8937436,1.721052,-0.7970815,-0.2209721,1.364051,-0.3470785,-0.4834659,1.748761,-0.7736367,-0.2111434,TRUE,0.9999239,0.9999239,1.708457e-09,2.929202e-05,4.683015e-05
"ENSG00000147955",2,1.004673,0.8438578,-0.4871809,-1.637362,0.3158186,0.8220573,-1.398532,0.3151881,0.8150626,-1.2347,-0.4328182,1.073936,TRUE,0.9999242,5.934384e-06,0.9999242,1.800809e-05,5.180822e-05
"ENSG00000188677",1,-0.528212,-0.5447265,-0.5258252,1.310128,-0.5592928,-0.4884584,1.916005,-0.5828238,-0.5362251,1.703787,-0.6032635,-0.5610925,TRUE,0.9999245,0.9999245,2.770957e-10,7.226823e-05,3.226983e-06
